App,Tag,FilePath,RelativeFilePath,FileName,ClassName,TotalImports,TotalMethods,TotalMethodStatements,TotalTestMethods,AnnotationCount,TestsWithoutAnnotationCount,HasTestInFileName,HasTestInClassName,junitFrameworkTest,junitFrameworkTestCase,orgJunitTest,androidTestAndroidTestCase,androidTestInstrumentationTestCase,orgJunitAssert,androidTestActivityInstrumentationTestCase2,HasTechnicalDebtComment
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\documentation\src\main\asciidoc\quickstart\tutorials\annotations\src\test\java\org\hibernate\tutorial\annotations\HibernateIllustrationTest.java,projects/hibernate-orm/documentation/src/main/asciidoc/quickstart/tutorials/annotations/src/test/java/org/hibernate/tutorial/annotations/HibernateIllustrationTest.java,HibernateIllustrationTest.java,HibernateIllustrationTest,9,3,5,1,0,1,true,true,false,true,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\documentation\src\main\asciidoc\quickstart\tutorials\entitymanager\src\test\java\org\hibernate\tutorial\em\JPAIllustrationTest.java,projects/hibernate-orm/documentation/src/main/asciidoc/quickstart/tutorials/entitymanager/src/test/java/org/hibernate/tutorial/em/JPAIllustrationTest.java,JPAIllustrationTest.java,JPAIllustrationTest,8,4,7,1,0,1,true,true,false,true,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\documentation\src\main\asciidoc\quickstart\tutorials\envers\src\test\java\org\hibernate\tutorial\envers\EnversIllustrationTest.java,projects/hibernate-orm/documentation/src/main/asciidoc/quickstart/tutorials/envers/src/test/java/org/hibernate/tutorial/envers/EnversIllustrationTest.java,EnversIllustrationTest.java,EnversIllustrationTest,9,3,34,1,0,1,true,true,false,true,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-agroal\src\test\java\org\hibernate\test\agroal\AgroalConnectionProviderTest.java,projects/hibernate-orm/hibernate-agroal/src/test/java/org/hibernate/test/agroal/AgroalConnectionProviderTest.java,AgroalConnectionProviderTest.java,AgroalConnectionProviderTest,18,1,15,1,1,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-agroal\src\test\java\org\hibernate\test\agroal\AgroalSkipAutoCommitTest.java,projects/hibernate-orm/hibernate-agroal/src/test/java/org/hibernate/test/agroal/AgroalSkipAutoCommitTest.java,AgroalSkipAutoCommitTest.java,ConnectionProviderProvider,18,7,16,1,1,0,true,false,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-agroal\src\test\java\org\hibernate\test\agroal\AgroalTransactionIsolationConfigTest.java,projects/hibernate-orm/hibernate-agroal/src/test/java/org/hibernate/test/agroal/AgroalTransactionIsolationConfigTest.java,AgroalTransactionIsolationConfigTest.java,AgroalTransactionIsolationConfigTest,8,1,1,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-c3p0\src\test\java\org\hibernate\test\c3p0\C3P0ConnectionProviderTest.java,projects/hibernate-orm/hibernate-c3p0/src/test/java/org/hibernate/test/c3p0/C3P0ConnectionProviderTest.java,C3P0ConnectionProviderTest.java,C3P0ConnectionProviderTest,17,2,10,2,2,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-c3p0\src\test\java\org\hibernate\test\c3p0\C3P0DefaultIsolationLevelTest.java,projects/hibernate-orm/hibernate-c3p0/src/test/java/org/hibernate/test/c3p0/C3P0DefaultIsolationLevelTest.java,C3P0DefaultIsolationLevelTest.java,ConnectionProviderProvider,19,2,16,1,1,0,true,false,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-c3p0\src\test\java\org\hibernate\test\c3p0\C3P0DifferentIsolationLevelTest.java,projects/hibernate-orm/hibernate-c3p0/src/test/java/org/hibernate/test/c3p0/C3P0DifferentIsolationLevelTest.java,C3P0DifferentIsolationLevelTest.java,ConnectionProviderProvider,19,2,16,1,1,0,true,false,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-c3p0\src\test\java\org\hibernate\test\c3p0\C3P0EmptyIsolationLevelTest.java,projects/hibernate-orm/hibernate-c3p0/src/test/java/org/hibernate/test/c3p0/C3P0EmptyIsolationLevelTest.java,C3P0EmptyIsolationLevelTest.java,ConnectionProviderProvider,19,2,16,1,1,0,true,false,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-c3p0\src\test\java\org\hibernate\test\c3p0\C3p0TransactionIsolationConfigTest.java,projects/hibernate-orm/hibernate-c3p0/src/test/java/org/hibernate/test/c3p0/C3p0TransactionIsolationConfigTest.java,C3p0TransactionIsolationConfigTest.java,C3p0TransactionIsolationConfigTest,12,1,3,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-c3p0\src\test\java\org\hibernate\test\c3p0\JdbcCompatibilityTest.java,projects/hibernate-orm/hibernate-c3p0/src/test/java/org/hibernate/test/c3p0/JdbcCompatibilityTest.java,JdbcCompatibilityTest.java,JdbcCompatibilityTest,10,2,2,2,2,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-c3p0\src\test\java\org\hibernate\test\c3p0\StatementCacheTest.java,projects/hibernate-orm/hibernate-c3p0/src/test/java/org/hibernate/test/c3p0/StatementCacheTest.java,StatementCacheTest.java,StatementCacheTest,14,1,3,1,1,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\AltibaseFunctionsTest.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/AltibaseFunctionsTest.java,AltibaseFunctionsTest.java,AltibaseFunctionsTest,17,6,6,4,4,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\CommunityDialectFactoryTest.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/CommunityDialectFactoryTest.java,CommunityDialectFactoryTest.java,CommunityDialectFactoryTest,16,7,17,5,1,4,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\CommunityDialectSelectorTest.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/CommunityDialectSelectorTest.java,CommunityDialectSelectorTest.java,CommunityDialectSelectorTest,3,2,16,2,1,1,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\DerbyCustomSQLTest.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/DerbyCustomSQLTest.java,DerbyCustomSQLTest.java,DerbyCustomSQLTest,3,0,0,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\DerbyDateTimeParameterTest.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/DerbyDateTimeParameterTest.java,DerbyDateTimeParameterTest.java,Message,30,13,24,2,2,0,true,false,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\DerbyJpaTckUsageTest.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/DerbyJpaTckUsageTest.java,DerbyJpaTckUsageTest.java,DerbyJpaTckUsageTest,23,20,44,8,8,0,true,true,false,false,false,false,false,false,false,true
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\DerbyLimitHandlerTest.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/DerbyLimitHandlerTest.java,DerbyLimitHandlerTest.java,DerbyLimitHandlerTest,3,1,1,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\DerbyStoredProcedureTest.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/DerbyStoredProcedureTest.java,DerbyStoredProcedureTest.java,Person,33,9,15,3,3,0,true,false,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\DerbyTransactionTimeoutTest.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/DerbyTransactionTimeoutTest.java,DerbyTransactionTimeoutTest.java,DerbyTransactionTimeoutTest,20,2,6,2,1,1,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\FetchPlusOffsetParameterTest.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/FetchPlusOffsetParameterTest.java,FetchPlusOffsetParameterTest.java,TestDialect,27,6,9,1,1,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\FirebirdDialectTest.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/FirebirdDialectTest.java,FirebirdDialectTest.java,FirebirdDialectTest,7,1,4,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\functional\cache\SQLFunctionsInterSystemsTest.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/functional/cache/SQLFunctionsInterSystemsTest.java,SQLFunctionsInterSystemsTest.java,SQLFunctionsInterSystemsTest,26,14,49,11,1,10,true,true,false,false,false,false,false,false,false,true
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\functional\cache\TestInterSystemsFunctionsClass.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/functional/cache/TestInterSystemsFunctionsClass.java,TestInterSystemsFunctionsClass.java,TestInterSystemsFunctionsClass,1,10,10,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\InformixFunctionTest.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/InformixFunctionTest.java,InformixFunctionTest.java,Event,17,9,14,7,7,0,true,false,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\IngresLimitHandlerTest.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/IngresLimitHandlerTest.java,IngresLimitHandlerTest.java,IngresLimitHandlerTest,3,1,1,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\procedure\GaussDBStoredProcedureTest.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/procedure/GaussDBStoredProcedureTest.java,GaussDBStoredProcedureTest.java,Address,48,18,21,12,12,0,true,false,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\RowsLimitHandlerTest.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/RowsLimitHandlerTest.java,RowsLimitHandlerTest.java,RowsLimitHandlerTest,3,2,2,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\SingleStoreDialectTest.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/SingleStoreDialectTest.java,SingleStoreDialectTest.java,SingleStoreDialectTest,8,2,10,1,1,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\unit\lockhint\SQLServer2005LockHintsTest.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/unit/lockhint/SQLServer2005LockHintsTest.java,SQLServer2005LockHintsTest.java,SQLServer2005LockHintsTest,7,3,4,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\unit\lockhint\SybaseASE15LockHintsTest.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/unit/lockhint/SybaseASE15LockHintsTest.java,SybaseASE15LockHintsTest.java,SybaseASE15LockHintsTest,3,2,2,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\unit\sequence\DB2390SequenceInformationExtractorTest.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/unit/sequence/DB2390SequenceInformationExtractorTest.java,DB2390SequenceInformationExtractorTest.java,DB2390SequenceInformationExtractorTest,6,3,3,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\unit\sequence\DB2400SequenceInformationExtractorTest.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/unit/sequence/DB2400SequenceInformationExtractorTest.java,DB2400SequenceInformationExtractorTest.java,DB2400SequenceInformationExtractorTest,6,3,3,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\unit\sequence\DerbyTenFiveDialectSequenceInformationExtractorTest.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/unit/sequence/DerbyTenFiveDialectSequenceInformationExtractorTest.java,DerbyTenFiveDialectSequenceInformationExtractorTest.java,DerbyTenFiveDialectSequenceInformationExtractorTest,7,3,3,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\unit\sequence\DerbyTenSevenDialectSequenceInformationExtractorTest.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/unit/sequence/DerbyTenSevenDialectSequenceInformationExtractorTest.java,DerbyTenSevenDialectSequenceInformationExtractorTest.java,DerbyTenSevenDialectSequenceInformationExtractorTest,7,3,3,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-community-dialects\src\test\java\org\hibernate\community\dialect\unit\sequence\DerbyTenSixDialectSequenceInformationExtractorTest.java,projects/hibernate-orm/hibernate-community-dialects/src/test/java/org/hibernate/community/dialect/unit/sequence/DerbyTenSixDialectSequenceInformationExtractorTest.java,DerbyTenSixDialectSequenceInformationExtractorTest.java,DerbyTenSixDialectSequenceInformationExtractorTest,7,3,3,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\in\from\TestEntity.java,projects/hibernate-orm/hibernate-core/src/test/java/in/from/TestEntity.java,TestEntity.java,TestEntity,4,3,3,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\NoPackageTest.java,projects/hibernate-orm/hibernate-core/src/test/java/NoPackageTest.java,NoPackageTest.java,NoPackageTest,7,1,2,1,1,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\action\queue\ActionQueuePerformanceTest.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/action/queue/ActionQueuePerformanceTest.java,ActionQueuePerformanceTest.java,SelfRefGraphTest,8,11,50,6,6,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\boot\jaxb\internal\stax\LocalXmlResourceResolverTest.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/boot/jaxb/internal/stax/LocalXmlResourceResolverTest.java,LocalXmlResourceResolverTest.java,LocalXmlResourceResolverTest,6,2,3,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\boot\models\AnnotationDescriptorMetadataTest.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/boot/models/AnnotationDescriptorMetadataTest.java,AnnotationDescriptorMetadataTest.java,AnnotationDescriptorMetadataTest,10,7,20,5,4,1,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\bytecode\internal\bytebuddy\ByteBuddyBasicProxyFactoryTest.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/bytecode/internal/bytebuddy/ByteBuddyBasicProxyFactoryTest.java,ByteBuddyBasicProxyFactoryTest.java,Entity,7,10,25,5,5,0,true,false,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\bytecode\internal\bytebuddy\EnhanceByteCodeNotInProvidedClassLoaderTest.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/bytecode/internal/bytebuddy/EnhanceByteCodeNotInProvidedClassLoaderTest.java,EnhanceByteCodeNotInProvidedClassLoaderTest.java,EnhanceByteCodeNotInProvidedClassLoaderTest,10,3,17,1,1,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\bytecode\internal\bytebuddy\EnhancerWildFlyNamesTest.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/bytecode/internal/bytebuddy/EnhancerWildFlyNamesTest.java,EnhancerWildFlyNamesTest.java,EnhancerWildFlyNamesTest,9,3,17,1,1,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\bytecode\internal\bytebuddy\GenerateProxiesTest.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/bytecode/internal/bytebuddy/GenerateProxiesTest.java,GenerateProxiesTest.java,GenerateProxiesTest,4,2,6,2,2,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\bytecode\internal\bytebuddy\ReflectionOptimizerTests.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/bytecode/internal/bytebuddy/ReflectionOptimizerTests.java,ReflectionOptimizerTests.java,ReflectionOptimizerTests,5,2,24,2,2,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\bytecode\internal\bytebuddy\SimpleEnhancerTests.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/bytecode/internal/bytebuddy/SimpleEnhancerTests.java,SimpleEnhancerTests.java,SimpleEnhancerTests,7,1,2,1,1,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\bytecode\internal\bytebuddy\SuperTypesEnhancementTest.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/bytecode/internal/bytebuddy/SuperTypesEnhancementTest.java,SuperTypesEnhancementTest.java,SampleClass,19,9,28,5,1,4,true,false,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\dialect\DB2iDialectLockingTest.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/dialect/DB2iDialectLockingTest.java,DB2iDialectLockingTest.java,DB2iDialectLockingTest,5,8,15,7,7,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\dialect\DialectTest.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/dialect/DialectTest.java,DialectTest.java,DialectTest,5,2,19,0,0,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\dialect\H2DialectDatabaseVersionTest.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/dialect/H2DialectDatabaseVersionTest.java,H2DialectDatabaseVersionTest.java,TestingH2DialectResolutionInfo,6,12,16,2,2,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\dialect\MySQLDialectDatabaseVersionTest.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/dialect/MySQLDialectDatabaseVersionTest.java,MySQLDialectDatabaseVersionTest.java,TestingMySQLDialectResolutionInfo,6,12,20,2,2,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\engine\jdbc\BlobProxyTest.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/engine/jdbc/BlobProxyTest.java,BlobProxyTest.java,BlobProxyTest,6,1,3,1,1,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\engine\jdbc\env\internal\SkipLoadingSequenceInformationTest.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/engine/jdbc/env/internal/SkipLoadingSequenceInformationTest.java,SkipLoadingSequenceInformationTest.java,VetoingDialectClassProvider,17,3,2,1,1,0,true,false,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\event\PreUpdateEventListenerVetoTest.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/event/PreUpdateEventListenerVetoTest.java,PreUpdateEventListenerVetoTest.java,ExampleEntity,10,4,4,1,1,0,true,false,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\event\service\internal\EventListenerDuplicationStrategyTest.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/event/service/internal/EventListenerDuplicationStrategyTest.java,EventListenerDuplicationStrategyTest.java,ErrorStrategy,12,26,92,15,15,0,true,false,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\event\service\internal\NewlyInstantiatdCollectionSkipDeleteOrphanTest.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/event/service/internal/NewlyInstantiatdCollectionSkipDeleteOrphanTest.java,NewlyInstantiatdCollectionSkipDeleteOrphanTest.java,VersionedMappingVersionedParent,35,75,105,2,2,0,true,false,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\IdGeneratorOverridingTest.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/IdGeneratorOverridingTest.java,IdGeneratorOverridingTest.java,B,9,5,5,1,1,0,true,false,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\internal\FilterImplSerializationTest.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/internal/FilterImplSerializationTest.java,FilterImplSerializationTest.java,FilterImplSerializationTest,14,3,26,1,1,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\internal\util\GenericsHelperTest.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/internal/util/GenericsHelperTest.java,GenericsHelperTest.java,Book,5,1,2,1,1,0,true,false,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\internal\util\SubSequenceTest.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/internal/util/SubSequenceTest.java,SubSequenceTest.java,SubSequenceTest,3,2,6,2,2,0,true,true,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\orm\test\action\queue\ActionQueueDefaultTest.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/orm/test/action/queue/ActionQueueDefaultTest.java,ActionQueueDefaultTest.java,EntityWithId,8,1,2,1,1,0,true,false,false,false,false,false,false,false,false,false
Vietnam,dataset,C:\Users\largu\Documents\Vietnam\dataset\projects\hibernate-orm\hibernate-core\src\test\java\org\hibernate\orm\test\action\queue\BatchSizeExceedingTest.java,projects/hibernate-orm/hibernate-core/src/test/java/org/hibernate/orm/test/action/queue/BatchSizeExceedingTest.java,BatchSizeExceedingTest.java,Child,14,19,55,9,9,0,true,false,false,false,false,false,false,false,false,false
