file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,key,GodClass,TooManyFields,TooManyMethods,CyclomaticComplexity,CouplingBetweenObjects,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,project,ExcessiveParameterList
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\security\spi\src\main\java\io\quarkus\security\spi\SecurityTransformerBuildItem.java,io.quarkus.security.spi.SecurityTransformerBuildItem,class,19,22,3,19,51,2,0,81,170,0.8367348,0.0,0.0,21,10,4,17,0,0,4,0,0,0,7,0,0,7,0,0,7,0,21,325,30,4,15,0,0,2,2,28,1,59,8,0,1,29,130,17,0,io/quarkus/security/spi/securitytransformerbuilditem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\arc\deployment\src\main\java\io\quarkus\arc\deployment\devui\DevBeanInfos.java,io.quarkus.arc.deployment.devui.DevBeanInfos,class,5,9,4,5,32,1,0,19,160,0.8576389,0.0,0.0,24,0,15,0,0,9,24,0,0,0,12,4,1,8,0,3,12,0,7,118,17,2,2,0,0,3,1,16,1,15,2,0,0,0,59,1,0,io/quarkus/arc/deployment/devui/devbeaninfos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\panache\mongodb-panache-common\runtime\src\main\java\io\quarkus\mongodb\panache\common\reactive\runtime\CommonReactivePanacheQueryImpl.java,io.quarkus.mongodb.panache.common.reactive.runtime.CommonReactivePanacheQueryImpl,class,17,19,2,17,53,1,0,43,82,0.80158734,0.0,0.0,28,0,23,5,0,0,23,0,0,0,9,0,0,9,0,0,0,0,13,198,29,1,21,0,1,11,14,36,9,32,2,0,0,8,82,1,0,io/quarkus/mongodb/panache/common/reactive/runtime/commonreactivepanachequeryimpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\netty\runtime\src\main\java\io\quarkus\netty\runtime\graal\NettySubstitutions.java,io.quarkus.netty.runtime.graal.Target_io_netty_handler_ssl_JdkSslClientContext,class,5,6,1,5,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,32,16,0,io/quarkus/netty/runtime/graal/nettysubstitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\jdbc\jdbc-oracle\deployment\src\main\java\io\quarkus\jdbc\oracle\deployment\OracleProcessor.java,io.quarkus.jdbc.oracle.deployment.OracleProcessor,class,12,12,0,12,7,1,0,9,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,3,0,0,0,0,1,0,0,0,70,1,0,io/quarkus/jdbc/oracle/deployment/oracleprocessor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\independent-projects\qute\generator\src\main\java\io\quarkus\qute\generator\ExtensionMethodGenerator.java,io.quarkus.qute.generator.ExtensionMethodGenerator$Parameters,innerclass,7,7,0,7,38,1,0,28,0,0.44444445,0.0,0.0,9,0,9,0,0,0,9,0,0,0,2,0,0,0,0,2,2,0,1,111,11,7,11,0,0,8,5,15,4,15,4,0,0,1,80,25,0,io/quarkus/qute/generator/extensionmethodgenerator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\main\src\test\java\io\quarkus\it\main\MicroProfileConfigITCase.java,io.quarkus.it.main.MicroProfileConfigITCase,class,2,2,0,2,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,io/quarkus/it/main/microprofileconfigitcase,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\independent-projects\bootstrap\app-model\src\main\java\io\quarkus\sbom\CoreSbomContributionConfig.java,io.quarkus.sbom.CoreSbomContributionConfig$Anonymous1,anonymous,4,4,0,4,1,1,0,7,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,0,io/quarkus/sbom/coresbomcontributionconfig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\reactive-routes\deployment\src\main\java\io\quarkus\vertx\web\deployment\ReactiveRoutesProcessor.java,io.quarkus.vertx.web.deployment.ReactiveRoutesProcessor$ParamValidator,interface,4,4,0,4,1,1,0,0,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,io/quarkus/vertx/web/deployment/reactiveroutesprocessor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\jpa\src\main\java\io\quarkus\it\jpa\proxy\AbstractEntity.java,io.quarkus.it.jpa.proxy.AbstractEntity,class,6,9,3,6,6,1,1,3,0,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,3,15,4,0,3,0,0,4,0,1,0,3,1,0,0,0,17,1025,0,io/quarkus/it/jpa/proxy/abstractentity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\jpa\src\main\java\io\quarkus\it\jpa\entitylistener\EntityWithListenerThroughEntityListenersAnnotationWithoutCDIVetoed.java,io.quarkus.it.jpa.entitylistener.EntityWithListenerThroughEntityListenersAnnotationWithoutCDIVetoed,class,6,8,2,6,5,1,0,1,2,0.5,0.0,0.0,5,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,1,19,3,0,0,0,0,0,0,2,0,2,0,0,0,0,20,1,0,io/quarkus/it/jpa/entitylistener/entitywithlistenerthroughentitylistenersannotationwithoutcdivetoed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\jfr\runtime\src\main\java\io\quarkus\jfr\runtime\internal\runtime\JfrRuntimeBean.java,io.quarkus.jfr.runtime.internal.runtime.JfrRuntimeBean$RuntimeEventTask,innerclass,2,2,0,2,3,1,0,5,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,0,0,3,0,0,3,0,0,19,0,0,0,0,0,0,0,4,0,4,1,0,0,0,11,0,0,io/quarkus/jfr/runtime/internal/runtime/jfrruntimebean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\opentelemetry-quartz\src\main\java\io\quarkus\it\opentelemetry\quartz\SpanDataSerializer.java,io.quarkus.it.opentelemetry.quartz.SpanDataSerializer,class,6,7,1,6,5,2,0,17,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1,0,0,0,9,0,1,0,1,2,0,0,0,16,1,0,io/quarkus/it/opentelemetry/quartz/spandataserializer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\devui\runtime\src\main\java\io\quarkus\devui\runtime\mcp\McpToolsService.java,io.quarkus.devui.runtime.mcp.McpToolsService,class,13,14,1,13,41,1,0,34,8,0.71875,0.0,0.0,8,0,4,4,0,0,4,0,0,0,4,2,0,2,0,2,2,0,3,81,16,3,19,0,0,18,1,13,0,12,3,0,0,0,73,1,0,io/quarkus/devui/runtime/mcp/mcptoolsservice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\independent-projects\qute\core\src\main\java\io\quarkus\qute\StrEvalNamespaceResolver.java,io.quarkus.qute.StrEvalNamespaceResolver$Anonymous1,anonymous,4,4,0,4,1,1,0,5,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0,io/quarkus/qute/strevalnamespaceresolver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\devui\deployment\src\main\java\io\quarkus\devui\deployment\DevUIProcessor.java,io.quarkus.devui.deployment.DevUIProcessor,class,88,89,1,88,204,1,0,346,691,0.9691729,0.0,0.0,38,5,0,28,0,10,10,0,0,0,35,32,0,35,0,0,35,0,39,914,49,40,37,14,1,103,13,243,34,243,10,2,0,13,391,1,3,io/quarkus/devui/deployment/devuiprocessor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\devtools\gradle\gradle-application-plugin\src\main\java\io\quarkus\gradle\tasks\QuarkusGenerateCode.java,io.quarkus.gradle.tasks.QuarkusGenerateCode,class,22,24,2,22,11,4,0,45,22,0.8095239,0.0,0.0,9,0,8,0,0,1,9,2,0,0,7,2,2,5,0,0,5,0,3,60,3,1,0,0,0,7,0,14,0,15,2,0,0,1,90,1025,1,io/quarkus/gradle/tasks/quarkusgeneratecode,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\resteasy-reactive\rest-client-jaxrs\deployment\src\main\java\io\quarkus\jaxrs\client\reactive\deployment\MethodDescriptors.java,io.quarkus.jaxrs.client.reactive.deployment.MethodDescriptors,class,1,1,0,1,0,1,0,1,0,,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,4,0,0,6,0,0,0,0,0,4,0,4,0,4,0,0,0,0,19,1,0,io/quarkus/jaxrs/client/reactive/deployment/methoddescriptors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\jackson\src\main\java\io\quarkus\it\jackson\ModelWithJsonDeserializeUsingResource.java,io.quarkus.it.jackson.ModelWithJsonDeserializeUsingResource,class,6,6,0,6,2,1,0,2,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,0,0,0,1,0,2,0,2,0,0,0,0,15,1,0,io/quarkus/it/jackson/modelwithjsondeserializeusingresource,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\resteasy-reactive\rest-client\runtime\src\main\java\io\quarkus\rest\client\reactive\runtime\MicroProfileRestClientResponseFilter.java,io.quarkus.rest.client.reactive.runtime.MicroProfileRestClientResponseFilter,class,13,15,2,13,12,1,0,20,4,0.625,0.0,0.0,4,0,2,2,0,0,2,0,0,0,2,1,0,2,0,0,2,0,1,50,1,2,2,0,2,3,3,9,3,8,4,0,0,0,60,1,0,io/quarkus/rest/client/reactive/runtime/microprofilerestclientresponsefilter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\devui\deployment-spi\src\main\java\io\quarkus\devui\spi\page\PageBuilder.java,io.quarkus.devui.spi.page.PageBuilder,class,4,16,12,4,29,1,0,11,80,0.8918269,0.0,0.0,16,0,16,0,0,0,16,0,0,0,26,8,0,1,25,0,8,0,0,135,16,0,13,0,0,28,5,48,9,28,2,0,0,0,72,1025,3,io/quarkus/devui/spi/page/pagebuilder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\infinispan-client\src\main\java\io\quarkus\it\infinispan\client\Magazine.java,io.quarkus.it.infinispan.client.Magazine,class,0,3,3,0,4,1,0,3,0,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,3,0,3,19,3,0,0,0,0,0,0,3,0,3,0,0,0,0,11,1,0,io/quarkus/it/infinispan/client/magazine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\kubernetes\vanilla\deployment\src\main\java\io\quarkus\kubernetes\deployment\VanillaKubernetesProcessor.java,io.quarkus.kubernetes.deployment.VanillaKubernetesProcessor,class,56,57,1,56,29,3,0,62,78,0.5625,0.0,0.0,16,0,7,0,9,0,16,0,0,0,1,0,0,1,0,0,0,0,3,94,10,2,5,0,2,1,1,9,0,13,3,0,0,3,106,1,0,io/quarkus/kubernetes/deployment/vanillakubernetesprocessor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\devtools\project-core-extension-codestarts\src\main\resources\codestarts\quarkus\extension-codestarts\azure-functions-codestart\java\src\main\java\org\acme\Function.java,org.acme.Function,class,7,8,1,7,2,1,0,10,0,0.0,,,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,14,2,0,1,0,0,5,0,2,0,3,1,0,0,0,51,1,1,org/acme/function,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\qute\runtime\src\main\java\io\quarkus\qute\i18n\MessageBundles.java,io.quarkus.qute.i18n.MessageBundles,class,14,15,1,14,20,1,0,28,15,0.9166666,0.0,0.0,6,5,3,1,0,2,5,0,0,0,2,2,2,0,0,0,2,0,1,85,5,3,2,0,0,11,0,11,3,10,3,1,0,0,63,17,0,io/quarkus/qute/i18n/messagebundles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\main\java\io\quarkus\deployment\builditem\IndexDependencyBuildItem.java,io.quarkus.deployment.builditem.IndexDependencyBuildItem,class,1,2,1,1,5,3,0,1,0,0.46666667,0.0,0.0,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,3,0,1,22,3,0,0,0,0,0,0,3,0,3,0,0,0,0,41,17,0,io/quarkus/deployment/builditem/indexdependencybuilditem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\redis-client\runtime\src\main\java\io\quarkus\redis\datasource\autosuggest\ReactiveAutoSuggestCommands.java,io.quarkus.redis.datasource.autosuggest.ReactiveAutoSuggestCommands,interface,7,12,5,7,6,1,0,1,15,0.0,0.0,0.0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,90,1,0,io/quarkus/redis/datasource/autosuggest/reactiveautosuggestcommands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\devmode-spi\src\main\java\io\quarkus\dev\spi\RemoteDevState.java,io.quarkus.dev.spi.RemoteDevState,class,0,0,0,0,3,1,0,0,0,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,0,0,2,2,0,0,14,2,0,0,0,0,0,0,2,0,2,0,0,0,0,12,1,0,io/quarkus/dev/spi/remotedevstate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\runtime\src\main\java\io\quarkus\runtime\graal\ClassDefinerSubstitutions.java,io.quarkus.runtime.graal.ClassDefinerSubstitutions,class,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,16,0,io/quarkus/runtime/graal/classdefinersubstitutions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\main\java\io\quarkus\deployment\steps\CapabilityAggregationStep.java,io.quarkus.deployment.steps.CapabilityAggregationStep,class,11,12,1,11,28,2,0,42,3,0.0,0.0,0.0,3,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,103,2,8,4,2,1,6,10,25,6,19,4,0,1,1,102,1,1,io/quarkus/deployment/steps/capabilityaggregationstep,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\devui\runtime\src\main\java\io\quarkus\devui\runtime\mcp\model\tool\TextContent.java,io.quarkus.devui.runtime.mcp.model.tool.TextContent,class,0,1,1,0,6,1,0,0,7,0.5833334,0.0,0.0,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,0,0,0,21,2,0,0,0,0,1,0,4,0,2,0,0,0,0,7,1,0,io/quarkus/devui/runtime/mcp/model/tool/textcontent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\spring-cache\deployment\src\main\java\io\quarkus\spring\cache\SpringCacheAnnotationsTransformer.java,io.quarkus.spring.cache.SpringCacheAnnotationsTransformer,class,14,16,2,14,13,1,0,24,3,0.6666667,0.0,0.0,3,0,2,1,0,0,2,0,0,0,4,4,0,4,0,0,4,0,3,53,3,0,3,0,0,4,0,15,1,14,2,0,0,0,63,1,1,io/quarkus/spring/cache/springcacheannotationstransformer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\jpa-db2\src\main\java\io\quarkus\it\jpa\db2\Address.java,io.quarkus.it.jpa.db2.Address,class,1,2,1,1,6,1,0,0,9,0.6666667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,23,3,0,0,0,0,0,0,3,0,3,0,0,0,0,27,1,0,io/quarkus/it/jpa/db2/address,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\resteasy-mutiny\src\main\java\io\quarkus\it\resteasy\mutiny\regression\bug25818\BlockingService.java,io.quarkus.it.resteasy.mutiny.regression.bug25818.BlockingService,class,2,3,1,2,3,1,0,3,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,1,1,0,3,1,1,1,1,1,0,0,0,11,1,0,io/quarkus/it/resteasy/mutiny/regression/bug25818/blockingservice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\vertx-http\deployment\src\main\java\io\quarkus\vertx\http\deployment\EagerSecurityInterceptorBindingBuildItem.java,io.quarkus.vertx.http.deployment.EagerSecurityInterceptorBindingBuildItem,class,7,9,2,7,14,2,0,14,8,0.6481482,0.0,0.0,9,1,5,0,0,4,9,0,0,0,6,0,0,6,0,0,6,0,2,59,9,0,3,0,0,4,0,12,2,6,1,0,0,0,103,17,0,io/quarkus/vertx/http/deployment/eagersecurityinterceptorbindingbuilditem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\independent-projects\resteasy-reactive\common\runtime\src\main\java\org\jboss\resteasy\reactive\common\jaxrs\ConfigurationImpl.java,org.jboss.resteasy.reactive.common.jaxrs.ConfigurationImpl$ConfigFeatureContext,innerclass,4,4,0,4,10,1,0,9,45,0.0,0.0,0.0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,41,10,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,org/jboss/resteasy/reactive/common/jaxrs/configurationimpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\oidc-redis-token-state-manager\deployment\src\main\java\io\quarkus\oidc\redis\token\state\manager\deployment\OidcRedisTokenStateManagerProcessor.java,io.quarkus.oidc.redis.token.state.manager.deployment.OidcRedisTokenStateManagerProcessor,class,13,13,0,13,4,1,0,19,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,0,0,1,2,0,2,1,0,1,0,32,1,0,io/quarkus/oidc/redis/token/state/manager/deployment/oidcredistokenstatemanagerprocessor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\core\deployment\src\main\java\io\quarkus\deployment\recording\RecordingProxyFactories.java,io.quarkus.deployment.recording.RecordingProxyFactories,class,3,4,1,3,3,1,0,4,0,0.0,0.0,0.0,2,2,0,0,0,2,2,0,0,0,1,1,0,1,0,0,1,0,0,18,1,0,0,0,1,1,0,2,0,2,1,1,0,0,28,0,0,io/quarkus/deployment/recording/recordingproxyfactories,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\hibernate-orm-panache\src\main\java\io\quarkus\it\panache\defaultpu\Bug7721Entity.java,io.quarkus.it.panache.defaultpu.Bug7721Entity,class,4,5,1,4,3,3,0,2,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,18,0,0,0,0,0,9,0,9,0,2,1,0,0,0,17,1,0,io/quarkus/it/panache/defaultpu/bug7721entity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\integration-tests\oidc\src\main\java\io\quarkus\it\keycloak\VertxResource.java,io.quarkus.it.keycloak.VertxResource,class,4,4,0,4,1,1,0,3,0,0.0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,1,0,io/quarkus/it/keycloak/vertxresource,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\redis-client\runtime\src\main\java\io\quarkus\redis\datasource\topk\ReactiveTransactionalTopKCommands.java,io.quarkus.redis.datasource.topk.ReactiveTransactionalTopKCommands,interface,4,6,2,4,10,1,0,0,45,0.0,0.0,0.0,10,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,1,0,io/quarkus/redis/datasource/topk/reactivetransactionaltopkcommands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\independent-projects\bootstrap\app-model\src\main\java\io\quarkus\paths\PathVisit.java,io.quarkus.paths.PathVisit,interface,1,30,29,1,8,1,0,6,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,1,0,4,0,0,1,0,1,0,0,0,101,1,0,io/quarkus/paths/pathvisit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
C:\Users\largu\Documents\Vietnam\dataset\projects\quarkus\extensions\vertx-http\runtime\src\main\java\io\quarkus\vertx\http\runtime\security\HttpSecurityRecorder.java,io.quarkus.vertx.http.runtime.security.HttpSecurityRecorder$AuthenticationHandler$Anonymous17,anonymous,3,3,0,3,4,1,0,3,0,0.0,,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,1,0,1,2,0,0,0,13,-1,0,io/quarkus/vertx/http/runtime/security/httpsecurityrecorder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,quarkus,0.0
